id;name;host_id;host_name;neighbourhood;room_type; price ;minimum_nights;number_of_reviews;days open
63320;D Private Che@p Room 2 Explore NYC;303939;Lissette;Tompkinsville;Private room; $36,00 ;2;333;340
63360;Safe cute near subway& Manhattan NY NY retro style;307962;Dennis & Naoko;Astoria;Entire home/apt; $99,00 ;5;441;226
63546;Large and Cozy Private Bedroom;308652;Antonín;Kensington;Private room; $39,00 ;1;45;365
63573;Small tidy bedroom in duplex;310458;Emily;Park Slope;Private room; $60,00 ;14;9;0
63588;LL3;295128;Carol Gloria;Clason Point;Private room; $90,00 ;2;0;349
63610;DOMINIQUE'S NY mini efficiency* wifi*metro*quiet;310670;Vie;Eastchester;Entire home/apt; $105,00 ;2;38;365
63657;Private, Large & Sunny Top Floor Apt  w/W&D;170510;Renée;Bedford-Stuyvesant;Entire home/apt; $135,00 ;2;248;11
63693;Cottage in the Village;306545;Olivia;East Village;Entire home/apt; $390,00 ;5;143;316
63719;BEDROOM1 FOR RENT 10min from Manhan;311286;Helene;Bedford-Stuyvesant;Private room; $70,00 ;3;36;281
63913;HOSTING YOUR  SUNNY, SPACIOUS NYC ROOM;312288;Paula;Inwood;Private room; $75,00 ;7;0;323
64000;Williamsburg near soho. / loftbed;312722;Kristian & Di;Williamsburg;Private room; $60,00 ;17;14;362
64015;Prime East Village 1 Bedroom;146944;David;East Village;Entire home/apt; $200,00 ;3;0;0
64107;BROOKLYN  STUDIO APARTMENT;313317;Niya;Crown Heights;Private room; $100,00 ;3;279;301
64277;BEDROOM2 FOR RENT  10min from Manh;311286;Helene;Bedford-Stuyvesant;Private room; $70,00 ;4;18;189
64314;cozy bedroom in lovely garden apt;314256;Debbie;Crown Heights;Private room; $110,00 ;6;50;0
64365;Crown Heights Garden Apt.;314582;Anthony;Crown Heights;Private room; $60,00 ;2;227;287
64707;Amazing  Sunny & Breezy Home In the Heart of  NYC;7310;Tilly;Little Italy;Entire home/apt; $90,00 ;14;1;14
64837;ENJOY Downtown NYC!!;46978;Edward;East Village;Private room; $68,00 ;2;203;86
65019;Charming UWS Treehouse Apt;317809;Claire;Upper West Side;Entire home/apt; $115,00 ;2;210;261
65268;Share a HOME - $75 for 1 bdrm/++ for 2 - Brooklyn;319092;Juhli;Bedford-Stuyvesant;Private room; $75,00 ;5;64;68
65556;Room in S3rd/Bedford, Williamsburg;320422;Marlon;Williamsburg;Private room; $60,00 ;3;0;0
65562;CHARMING EAST VILLAGE 2 (or 1) BR;320450;Mary D;East Village;Entire home/apt; $129,00 ;7;5;231
65615;Farmhouse Apartment in Williamsburg;320761;Valerie;Williamsburg;Entire home/apt; $130,00 ;10;49;152
65660;Bright+Spacious Williamsburg Abode!;320538;Larissa;Williamsburg;Entire home/apt; $95,00 ;4;132;46
65813;Suite Sugar Hill, Harlem, Private Rm in Hosted Apt;321756;Eric;Harlem;Private room; $75,00 ;3;20;364
65834;Beautiful 1 Bedroom Apt Park Slope;321934;Jessica;Park Slope;Entire home/apt; $175,00 ;2;11;246
66008;CHARMING CARROLL GARDENS APT.;322884;Melissa;Carroll Gardens;Entire home/apt; $190,00 ;3;51;288
66026;Private Bedroom Brownstone Brooklyn;322716;Alex;Crown Heights;Private room; $49,00 ;21;15;331
66251;East Village Loft with Piano & Patio;324460;Samir;East Village;Entire home/apt; $212,00 ;3;67;51
66275;Lower East Side Magic Room;314941;Tony;Lower East Side;Private room; $95,00 ;1;109;364
66451;**Fantastic Williamsburg Apt**;325389;Luis Fernando;Williamsburg;Entire home/apt; $140,00 ;2;9;254
66718;West Harlem Home Base - Eco-Apt.;136227;Henning;Harlem;Entire home/apt; $135,00 ;6;187;189
66741;Charming Garden Apt in Park Slope;327673;Stefano;Park Slope;Entire home/apt; $150,00 ;2;214;263
66974;Lovely, Modern, Garden Apartment;329436;Jana;Gowanus;Entire home/apt; $190,00 ;3;69;258
67288;Central Park 1BR sunny condo;101597;Per;East Harlem;Entire home/apt; $124,00 ;28;22;103
67299;Cozy Garden Apartment  in Williamsburg;330347;Adrienne;Williamsburg;Entire home/apt; $135,00 ;30;56;42
67397;SoHa comfort-by NW Central Park!;332189;Elise;Morningside Heights;Private room; $122,00 ;3;93;246
68099;Cozy room in Upper West Side;323517;Deda;Upper West Side;Private room; $109,00 ;1;104;364
68305;Cozy Private Room in Apartment;338454;Share;Harlem;Private room; $85,00 ;30;64;318
68403;The Cozy Brownstone Inn (discount)!;240427;Naimah;Bedford-Stuyvesant;Entire home/apt; $145,00 ;3;127;72
68735;Prewar Penthouse w Private Terrace;342054;Violetta;Upper West Side;Entire home/apt; $195,00 ;11;30;249
68765;Designer 2.5 BR Loft in Carroll Gardens by Subway;282655;Jenna;Carroll Gardens;Entire home/apt; $250,00 ;2;106;272
68900;Bright Beautiful Brooklyn;343250;Jason;Greenpoint;Private room; $125,00 ;3;6;325
68974;Unique spacious loft on the Bowery;281229;Alicia;Little Italy;Entire home/apt; $575,00 ;2;191;298
69894;Nice renovated apt, prime location!;352168;Silvia;Upper West Side;Entire home/apt; $150,00 ;30;48;35
69921;Brooklyn Writer's Nook;155689;Joab;Bushwick;Private room; $70,00 ;5;47;203
70095;Private Bedroom in Large NYC Apartment;353965;Mary And Geoff;Inwood;Private room; $90,00 ;2;120;132
70128;Large, Sunny Room East Village NYC;354330;Eyal;East Village;Private room; $65,00 ;3;52;5
70609;Great Large 3 BR/2 Bath Duplex with Private Patio!;72062;Bruce;East Village;Entire home/apt; $500,00 ;2;48;297
71010;All That Jazz. Uptown style on Sugar Hill.;361855;Kurt;Washington Heights;Entire home/apt; $250,00 ;3;32;276
71248;Bright and lovely 1 bdrm apt in LES;363834;Jennifer;Chinatown;Entire home/apt; $125,00 ;25;43;102
71366;Beautiful One Bed West Village - 4 Month Special;364955;Ruperto;West Village;Entire home/apt; $200,00 ;30;39;251
71384;Gigantic Private Brooklyn Loft!;365153;Ben;Greenpoint;Entire home/apt; $229,00 ;1;50;188
71812;Condo Apartment with laundry in unit;369015;Thai;Kingsbridge;Entire home/apt; $90,00 ;30;4;346
72190;1BR: See Central Park from Terrace!;373085;Hudson;Upper West Side;Entire home/apt; $110,00 ;13;38;0
72265;Private room in cozy Greenpoint;340692;Vanessa;Greenpoint;Private room; $59,00 ;3;29;15
74073;Food & Music Dream Apartment in Williamsburg;211877;Daniel;Williamsburg;Entire home/apt; $195,00 ;4;59;71
74240;French Garden cottage off Bedford;389924;Patty;Williamsburg;Entire home/apt; $169,00 ;1;68;215
74333;Alcove Studio w/ outdoor Patio Deck;331328;Amir;East Harlem;Entire home/apt; $113,00 ;14;26;253
74404;Luxury 3 bed/ 2 bath apt in Harlem w/ terrace;391325;G & S;Harlem;Entire home/apt; $250,00 ;14;31;78
74680;One Bedroom Mini studio - Free WIFI;265109;Nazleen;Astoria;Entire home/apt; $115,00 ;2;198;257
74860;Sunlit and Cozy Williamsburg/Greenpoint, Brooklyn;394752;Allison;Greenpoint;Private room; $55,00 ;2;1;0
75193;BROOKLYN > Guest Room w/ King Bed in Williamsburg;308875;Scott;Williamsburg;Private room; $69,00 ;2;220;8
75635;Bright Cozy Chinatown Studio Apt.;401696;Patricia;Lower East Side;Entire home/apt; $150,00 ;3;286;191
76761;Eveland the Place to Stay & Enjoy a 5-⭐️ 2bdrm;118971;Evelyn;South Slope;Entire home/apt; $169,00 ;2;398;182
77765;Superior @ Box House;417504;The Box House Hotel;Greenpoint;Private room; $179,00 ;3;36;79
77936;Hells Kitchen Garden of Eden;134355;Moss Owen;Hell's Kitchen;Private room; $150,00 ;3;36;49
78919;Historic House Boerum Hill, BK, NYC;422561;Nancy;Boerum Hill;Entire home/apt; $135,00 ;4;6;0
79067;Lovely 3 bedroom in Italianate Brownstone w/garden;425506;Bliss;Clinton Hill;Entire home/apt; $350,00 ;6;14;156
79782;Williamsburg HUGE, PRIVATE BATH - Next to Train!;430188;Pam;Williamsburg;Private room; $120,00 ;14;76;343
80493;Cozy room in East Village with AC;434987;Jennifer;East Village;Private room; $71,00 ;2;182;200
80684;Duplex w/ Terrace @ Box House Hotel;417504;The Box House Hotel;Greenpoint;Private room; $349,00 ;3;8;60
80700;Loft w/ Terrace @ Box House Hotel;417504;The Box House Hotel;Greenpoint;Private room; $349,00 ;3;7;60
80924;Spacious 3 Bedroom Duplex in Park Slope;438133;Ellis;Park Slope;Entire home/apt; $165,00 ;30;34;189
81739;Loft w/ Terrace @ Box House Hotel;417504;The Box House Hotel;Greenpoint;Private room; $249,00 ;3;2;60
82549;Columbia Castle in Brooklyn Heights;448312;Christopher;Brooklyn Heights;Private room; $100,00 ;3;66;0
82550;Columbia Castle 2 BR;448312;Christopher;Brooklyn Heights;Entire home/apt; $200,00 ;3;80;106
82638;Charming Artist's Flat, East Village;449787;Sarah;East Village;Entire home/apt; $169,00 ;4;240;276
82928;BEAUTIFUL 2 BEDROOM APARTMENT;451545;Ruthven;Bedford-Stuyvesant;Entire home/apt; $185,00 ;3;46;248
83243;Brooklyn Cove Studio Apt w/ Garden!!;453519;Julian;Bushwick;Entire home/apt; $65,00 ;2;228;194
83446;Ft. Greene garden gem, large and convenient;454756;Leslie;Fort Greene;Entire home/apt; $130,00 ;35;5;135
83722;Williamsburg penthouse with private roof cabana;456638;Sophie;Williamsburg;Entire home/apt; $199,00 ;30;8;30
83847;East Village Designer's 1-BR APT;410094;Yvette;East Village;Entire home/apt; $225,00 ;2;33;0
84010;Superior @ Box House;417504;The Box House Hotel;Greenpoint;Private room; $179,00 ;3;13;81
84059;So Much Room in Brooklyn;459054;Famous;Crown Heights;Entire home/apt; $150,00 ;5;5;0
84659;Large Studio--Heart of East Village;462776;Kyle;East Village;Entire home/apt; $139,00 ;1;388;142
84905;Huge.Bright.Clean.Safe. Private Room;464506;Ange;Two Bridges;Private room; $95,00 ;3;223;60
85094;Garden 1BR/1BA Brownstone Apt - 2 blocks to subway;322716;Alex;Crown Heights;Entire home/apt; $79,00 ;15;11;179
86215;MODERN SPACIOUS 2 BR APT DOWNTOWN MANHATTAN;327900;T;Lower East Side;Entire home/apt; $150,00 ;2;151;52
89427;The Brooklyn Waverly;116599;Sahr;Clinton Hill;Entire home/apt; $650,00 ;5;0;365
89621;WONDERFUL, COMFORTABLE STUDIO;209460;Marylyn;Bedford-Stuyvesant;Entire home/apt; $90,00 ;3;218;324
93313;MAISON DES SIRENES 2;25183;Nathalie;Bedford-Stuyvesant;Entire home/apt; $120,00 ;2;75;237
94035;Modern, Safe, Clean, Bright Room in Astoria for 2;35375;Savannah;Astoria;Private room; $80,00 ;1;42;365
94209;LARGE 1BR (CONV 2BR) CROWN HEIGHTS;503800;Sadatu;Crown Heights;Entire home/apt; $100,00 ;90;0;365
94477;The Vernon On Greene;478395;Jason;Bedford-Stuyvesant;Entire home/apt; $175,00 ;2;370;204
94783;Beautiful, Bright’s, Warm & Spacious 1.5BR Apt;473113;Keishera;Crown Heights;Entire home/apt; $120,00 ;5;104;272
95747;Lovely 1BR in Tree-lined WBurg;509341;Tessa;Williamsburg;Entire home/apt; $140,00 ;7;13;0
95883;Spacious Loft in Clinton Hill;509918;Eduardo;Bedford-Stuyvesant;Entire home/apt; $200,00 ;5;4;9
96471;The Brooklyn Waverly, One Bedroom;116599;Sahr;Clinton Hill;Private room; $165,00 ;4;11;365
98330;LOVELY APARTMENT IN THE HEART OF NY;31374;Shon;Kips Bay;Entire home/apt; $125,00 ;4;1;181
98663;Groovy NYC Chelsea Pad;520279;Peter Michael;Chelsea;Entire home/apt; $130,00 ;30;19;189
99070;Comfortable Cozy Space in El Barrio;522065;Liz And Melissa;East Harlem;Shared room; $65,00 ;7;131;0
99085;Sunny Bklyn Jewel  Fort Greene JULY  - AUG 2019;522164;Wanda;Fort Greene;Entire home/apt; $123,00 ;30;15;189
100002;MANHATTAN Neat, Nice, Bright ROOM;523218;Giorgio;Washington Heights;Private room; $67,00 ;2;136;296
100184;Bienvenue;526653;;Queens Village;Private room; $50,00 ;1;43;88
100186;Large Brand New Park Slope 1BR;526805;Mi;Gowanus;Entire home/apt; $130,00 ;7;98;35
101053;Colorful Artistic Williamsburg Apt;530032;Lee And Tara;Williamsburg;Private room; $100,00 ;3;31;0
102995;UWS Brownstone Near Central Park;178043;Chas;Upper West Side;Entire home/apt; $212,00 ;21;45;35
103161;Artsy TopFloor Apt in PRIME BEDFORD Williamsburg;465278;Ade;Williamsburg;Entire home/apt; $190,00 ;3;124;359
103311;2 BR w/ Terrace @ Box House Hotel;417504;The Box House Hotel;Greenpoint;Private room; $599,00 ;3;9;60
103806;BOHEMIAN EAST VILLAGE 2 BED HAVEN;251176;Jason;East Village;Entire home/apt; $249,00 ;5;166;365
105469;Oceanfront Apartment in Rockaway;547386;Michelle;Rockaway Beach;Private room; $70,00 ;27;13;335
105510;Private 1-Bedroom Apt in Townhouse;322716;Alex;Crown Heights;Entire home/apt; $100,00 ;30;15;282
106363;Bright Room With A Great River View;551055;Alicia;Harlem;Private room; $60,00 ;3;380;247
106647;Tree lined block modern apartment;552679;Olivia;Bedford-Stuyvesant;Entire home/apt; $135,00 ;2;86;102
107630;Sweet Historic Greenpoint Duplex;306739;Maya;Greenpoint;Entire home/apt; $175,00 ;3;248;274
107895;Riverside Charm with Fire Place;3088389;Kai;Upper West Side;Entire home/apt; $120,00 ;5;49;201
110739;Very Central, Nomad/Chelsea Loft Studio;568568;Driss;Midtown;Entire home/apt; $169,00 ;18;54;98
112100;Sunny 3BR Apt Ideal for Family  ;572527;Marine;Crown Heights;Entire home/apt; $165,00 ;7;3;157
112304;Cozy Private Room in West Harlem!;573316;Kelli;Harlem;Private room; $90,00 ;1;1;0
112359;UES Quiet & Spacious 1 bdrm for 4;571952;Olivia;Upper East Side;Entire home/apt; $225,00 ;2;56;312
112435;ALL ABOUT A VERY COMFORTABLE ROOM..;181376;Carol;Fort Greene;Private room; $95,00 ;2;163;331
113265;Brooklyn- Crown Heights Garden Apt.;314582;Anthony;Crown Heights;Private room; $55,00 ;2;247;275
113945;Cozy room in Time Square!;275582;Natalia;Hell's Kitchen;Private room; $85,00 ;10;116;174
114123;Large Park Slope Townhouse Duplex;579495;Susi;South Slope;Entire home/apt; $199,00 ;14;27;223
114229;Lower East Side 2 Bedroom Apt;314941;Tony;Lower East Side;Entire home/apt; $211,00 ;1;52;361
114969;Manhattan Studio, Perfect Location;582598;Andrey;Midtown;Entire home/apt; $145,00 ;6;39;0
115535;Sun-Drenched Hamilton Hts Jewel   ;567187;Jane;Harlem;Private room; $65,00 ;14;35;283
115678;Your Stunning Vacation Apartment!;127772;Will;Harlem;Entire home/apt; $99,00 ;1;320;220
115748;1 BDRM Apt-Weekend Sublease;585166;Lilly;Astoria;Entire home/apt; $110,00 ;4;30;363
116940;ROOM WITH A  KITCHENETTE;209460;Marylyn;Crown Heights;Entire home/apt; $80,00 ;3;225;315
117425;Conveniently Located, Sunny Brooklyn Heights!;593115;LuLu;Brooklyn Heights;Entire home/apt; $150,00 ;30;95;281
118061;Style in Stuyvesant Heights;2248897;Roberta;Bedford-Stuyvesant;Entire home/apt; $110,00 ;4;70;283
118430;Heart of Meatpacking & Chelsea;585458;Paul;Chelsea;Private room; $290,00 ;2;35;20
118680;Spacious East Village apt near it all;599354;Bobby;East Village;Private room; $87,00 ;2;0;0
120362;Williamsburg apartment right by the subway;138069;Itamar;Williamsburg;Entire home/apt; $190,00 ;4;50;331
121687;Spacious Brooklyn Loft - 2 Bedroom;262812;Vikram;Williamsburg;Entire home/apt; $200,00 ;2;29;36
121861;Park Slope Apt:, Spacious 2 bedroom;611716;Elizabeth;Park Slope;Entire home/apt; $165,00 ;2;23;7
123784;NYC Studio for Rent in Townhouse;617990;Christopher;Harlem;Entire home/apt; $110,00 ;2;142;301
125053;⚡Quiet Gem w/roof deck on NY's Hottest Street⚡;622460;Justin;East Village;Entire home/apt; $395,00 ;2;70;170
125163;Authentic New York City Living ;622855;Rodney;Bedford-Stuyvesant;Private room; $99,00 ;2;38;307
125594;SUPER BIG AND COZY PRIVATE BEDROOM;308652;Antonín;Kensington;Private room; $39,00 ;1;82;365
126443;☆Massive DUPLEX☆ 2BR & 2BTH East Village 9+ Guests;627217;Seith;East Village;Entire home/apt; $189,00 ;2;403;201
126816;Gorgeous Upper West Side Apartment;620288;Eric;Upper West Side;Private room; $85,00 ;1;3;0
127387;Luxe, Spacious 2BR 2BA Nr Trains;23276;Katharine;Gowanus;Entire home/apt; $260,00 ;30;3;316
128975;City Room - Street View Apt;256161;Wayne;Harlem;Entire home/apt; $122,00 ;1;116;271
131154;Cozy and Bright One Bedroom in BK;275563;Lauren;Greenpoint;Entire home/apt; $165,00 ;2;175;139
132516;Forest Hills Apt minutes to midtown Manhattan;85330;Jean;Forest Hills;Entire home/apt; $97,00 ;3;28;209
132570;Spacious West Village 1 b/room King;651390;Catherine;West Village;Entire home/apt; $170,00 ;4;24;0
132695;Perfect Williamsburg Summer Haven;507186;Holly;Williamsburg;Entire home/apt; $125,00 ;2;15;0
133025;Midtown cozy convenient;653405;Tracy;Murray Hill;Private room; $130,00 ;4;105;193
134934;Prime Williamsburg Apartment;652842;Giovanni;Williamsburg;Entire home/apt; $225,00 ;10;22;52
135393;Private, spacious room in Brooklyn;663764;Karen;East Flatbush;Private room; $50,00 ;2;263;136
135465;Garden apartment close to Manhattan;663879;Christopher;Fort Greene;Entire home/apt; $170,00 ;3;86;286
135706;The Ground Studio - West Side;665013;Jeff;Chelsea;Entire home/apt; $132,00 ;4;10;0
136493;Stunning arty 3200sf 3FLR+3BR townhome w/terrace;663384;Irena;Park Slope;Entire home/apt; $250,00 ;7;18;18
138216;Sunny and Spacious Designer's Home;674970;Michael;Greenpoint;Entire home/apt; $141,00 ;5;8;9
139624;Spacious,Sunny, private one bedroom;680818;Jessica;Crown Heights;Entire home/apt; $64,00 ;20;70;3
140133;Truly Amazing Oasis In The City;622866;Daniel;Williamsburg;Entire home/apt; $249,00 ;3;150;277
140425;Holiday Time in NY - Oh My!!;683975;Ivy;Crown Heights;Private room; $79,00 ;2;115;0
140973;East Village, King-Sized, Charmer;686147;Dave;East Village;Entire home/apt; $185,00 ;2;69;233
141154;Affordable Furnished Apartment;686768;Mark;Boerum Hill;Entire home/apt; $120,00 ;3;232;221
141335;Architect's Brownstone;687361;Orna;Park Slope;Entire home/apt; $495,00 ;1;35;355
141890;LUXURY SOHO 2 Bedroom Apt ;689661;Allison;Nolita;Entire home/apt; $375,00 ;3;18;0
141984;Charming Nolita Apartment!!;630453;Vanessa;Nolita;Entire home/apt; $175,00 ;3;68;277
142069;EAST VILLAGE STUDIO, sunny & quiet;277747;Josh;East Village;Entire home/apt; $150,00 ;4;22;0
144087;LUXURY OF THE HORIZON;616825;Rinaldo;Harlem;Entire home/apt; $259,00 ;8;17;343
144148;1 Bdrm in 4 Bdrm dupelx/roof deck;299755;Jonathan;East Village;Private room; $96,00 ;1;34;0
145064;The Heart of Prime Williamsburg;404424;Oliver;Williamsburg;Entire home/apt; $145,00 ;7;8;0
145188;Parisian apartment in Chelsea;703156;Kristin;Chelsea;Entire home/apt; $200,00 ;4;0;0
145994;Cozy 2 Bedroom with Private Garden;706418;Carolyn;Upper West Side;Entire home/apt; $95,00 ;5;2;0
146754;Three-bedroom house in a quiet neighborhood;709434;Meighan;Windsor Terrace;Entire home/apt; $250,00 ;4;52;188
147586;Beautiful Duplex w/Private Garden;709334;Julie;Harlem;Entire home/apt; $295,00 ;2;74;264
148201;NYC - Sunny Greenwich Village 1br;715807;John;Greenwich Village;Entire home/apt; $175,00 ;3;18;0
148259;Garage Designer Loft;716064;Mihalis;Williamsburg;Entire home/apt; $451,00 ;2;72;331
148825;Best City Area Columbia U Upper West Side C Park;718349;B.;Upper West Side;Entire home/apt; $165,00 ;2;191;236
149287;Your own apartment off Park Avenue;720320;Nancy;Upper East Side;Entire home/apt; $250,00 ;4;0;0
149777;Artsy 1 bedroom Apt. 20 min to 42nd Grand Central!;716306;Dee, Dre & Mama Shelley;Woodlawn;Entire home/apt; $77,00 ;1;197;309
150804;Lower East Side 2 Bed Apt.;726333;Peter;Lower East Side;Entire home/apt; $250,00 ;4;19;0
151199;Astoria-Private Home NYC-;722320;Gladys & Bob;Astoria;Entire home/apt; $129,00 ;1;414;245
151478;BIG, COMFY , PRIV. ROOM, BIG APT, YARD, GREAT LOC.;216191;M;Williamsburg;Private room; $98,00 ;2;8;0
152071;Park Slope Apartment;731855;Wendy;Park Slope;Entire home/apt; $150,00 ;2;0;8
152078;CHARMING PRIVATE BEDROOM EAST VILLAGE;731904;Ewelina;East Village;Private room; $95,00 ;7;25;359
152259;City Room - Semi Private Bedroom;256161;Wayne;Harlem;Private room; $55,00 ;3;119;333
152263;Cozy apartment in a brownstone;732535;William;Harlem;Entire home/apt; $300,00 ;2;203;258
152520;Female Only Clean15min to Manhattan;733894;Lucy;Sunnyside;Private room; $42,00 ;40;53;236
153405;Greenpoint Spacious Loft;737585;Pat;Greenpoint;Entire home/apt; $125,00 ;2;104;22
153780;Private E. Village Townhouse Stay;739499;Donna;East Village;Private room; $175,00 ;3;175;236
154934;Harlem/Hamilton Heights Cozy Room;745069;Kimberly;Harlem;Private room; $75,00 ;3;38;365
155296;Incredible Prime Williamsburg Loft!;656841;Meredith;Williamsburg;Entire home/apt; $255,00 ;45;39;89
157673;Large  Loft Style  Studio  Space;757166;Tokunbo;Bedford-Stuyvesant;Entire home/apt; $72,00 ;31;88;164
158061;Hancock Town House!-Stuyvesant Mews;758441;Fred;Bedford-Stuyvesant;Private room; $165,00 ;1;27;311
158176;Entire Apt in Heart of Williamsburg;573065;Laura;Williamsburg;Entire home/apt; $165,00 ;5;117;23
